ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000918991150,DDR190314000652068217,28228786418,HH,Household,U,RD03,,470 Slip Wolf Way,,,Chef Town,RS2 6YX,-95.8715,-37.4998,E59201696,N60424961,N78301172,W32841197,W67826558,2,5,HH_LF2R2W,,,
DDR190314000887805462,DDR190314000535667912,58899003144,HH,Household,U,RD06,,679 Function Pump Way,,,Fold Town,QG7 7FR,162.4996,57.7845,N68846605,E94391127,E97240843,E90986106,W38767064,3,5,HH_LF2R2W,,,
DDR190314000472723719,DDR190314000622573662,27277588783,HH,Household,U,RD03,,932 Advertising Amazing Alley,,,Clause Town,ZB8 1XX,43.3067,90.6139,W23693599,E60289514,N50714493,N16451251,N94762082,2,2,HH_LF2R2W,,,
DDR190314000671782047,DDR190314000315576926,43241699627,HH,Household,U,RD02,,874 Carlos Load Way,,,Wizard Hamlet,XF3 2ON,-109.9007,155.5441,N27361210,N44891309,W60218874,N68741643,N15866304,4,3,HH_LF2R2W,,,
DDR190314000540843901,DDR190314000618815703,42319417402,HH,Household,U,RD05,,378 Burst Karl Avenue,,,Journalists Town,UV6 9UE,152.5457,-143.8126,W16798216,N81035403,W71114264,N57891687,E90918863,1,1,HH_LF2R2W,,,
DDR190314000212825722,DDR190314000458576659,49817131092,HH,Household,U,RD03,,239 Changed Functions Lane,,,Demonstrates Town,KY1 9LW,-133.7990,-139.7199,W23612201,E87758367,E15396219,W14832586,W57935039,2,5,HH_LF2R2W,,,
DDR190314000320379796,DDR190314000499227335,99180918902,HH,Household,U,RD06,,693 Volleyball Singing Street,,,Leon Town,LE9 8AX,107.7456,-2.7353,E89232788,N27703807,N83702633,N99569007,E81539806,4,4,HH_LF2R2W,,,
DDR190314000620373535,DDR190314000720616876,63842544759,HH,Household,U,RD03,,504 Happy Teens Avenue,,,Techniques Hamlet,GL3 1DO,26.5305,-94.5359,W89920540,N73591191,W86736264,E80512529,N60461601,1,4,HH_LF2R2W,,,
DDR190314000291732891,DDR190314000458181881,71373747416,HH,Household,U,RD04,,562 Tongue Pixel Passage,,,Mind Town,AX3 1UH,-122.5005,-147.5861,E20048967,N93399718,W49118973,N46298260,N88183233,2,3,HH_LF2R2W,,,
DDR190314000464666652,DDR190314000550895277,51089476390,HH,Household,U,RD03,,513 Nepal Editor Way,,,Master City,ES7 2JC,131.7435,-89.3189,E51513483,N69611575,N25447709,W44899793,W44387226,4,4,HH_LF2R2W,,,
DDR190314000293851421,DDR190314000311693842,61617062363,HH,Household,U,RD03,,334 Passport Presentations Passage,,,Blackjack City,QQ6 7CU,151.3664,-145.7177,E34054041,N28368962,W19623515,W89906880,N96608008,1,2,HH_LF2R2W,,,
DDR190314000679711579,DDR190314000151549054,29641164964,HH,Household,U,RD05,,127 Reuters Milk Alley,,,Crack City,WH6 3ZD,-51.5900,55.3854,W71507545,N24652721,W57907584,W70870676,W37688941,5,5,HH_LF2R2W,,,
DDR190314000195784678,DDR190314000331446041,36397099076,HH,Household,U,RD03,,575 Ipod Poker Alley,,,Bolivia Town,FU8 3CW,79.3876,-138.4384,W15850570,E84870000,N99514030,N19949679,N39763963,4,3,HH_LF2R2W,,,
DDR190314000812171649,DDR190314000918897831,17774146488,HH,Household,U,RD03,,147 Million Looking Lane,,,Rice Town,EV7 9HO,-2.9496,122.3089,W34265426,E43016535,N43654593,E97135096,W45285622,2,4,HH_LF2R2W,,,
DDR190314000401619119,DDR190314000883019019,50816928490,HH,Household,U,RD04,,240 Galaxy Alexander Lane,,,Interfaces City,OS2 4KX,135.4098,109.2520,N37409718,E80996599,W17249119,E94357001,N77544510,5,1,HH_LF2R2W,,,
DDR190314000949144547,DDR190314000542404388,43362228260,HH,Household,U,RD05,,896 Slideshow Mobility Passage,,,Retailer Village,ZG7 6OI,-120.7195,-105.1713,W28256128,E25303692,W67772618,W42444810,W23687513,3,4,HH_LF2R2W,,,
DDR190314000126218039,DDR190314000468966709,14794631865,HH,Household,U,RD04,,691 Building Frequency Avenue,,,Lindsay Town,VR9 1PW,17.6821,110.3942,E61843602,W56416957,E65682925,W55500973,N14048271,5,1,HH_LF2R2W,,,
DDR190314000137488308,DDR190314000191509259,70233250157,HH,Household,U,RD04,,913 Yesterday Espn Alley,,,Morgan Village,UD1 1RN,165.3033,-126.3224,W16444777,W23180925,W14966820,N48788864,N73793216,3,4,HH_LF2R2W,,,
DDR190314000974174854,DDR190314000718708310,40122934281,HH,Household,U,RD05,,922 Tail Steven Passage,,,Respondent Town,IQ8 7OL,-123.8250,83.4142,E73886973,W33972442,N48663067,N71425005,E61896530,2,2,HH_LF2R2W,,,
DDR190314000200954607,DDR190314000846381586,24501016252,HH,Household,U,RD06,,611 Meanwhile Notices Alley,,,Success City,LX2 2SH,-141.8030,56.8517,N95938963,N70207374,W67331972,N29658488,N28668070,5,1,HH_LF2R2W,,,
DDR190314000640148769,DDR190314000715416139,62035659505,HH,Household,U,RD06,,978 Fuji Expensive Way,,,Genetics City,EY4 7RF,-126.2758,-161.8311,N10859372,E85710567,E68027615,N11550247,E30291909,2,3,HH_LF2R2W,,,
DDR190314000981144941,DDR190314000513001790,61132178593,HH,Household,U,RD05,,982 Removal East Alley,,,Minerals Hamlet,GU5 3VI,111.1559,10.4400,W77856971,E46284665,W14918529,W37720467,E47242891,4,5,HH_LF2R2W,,,
DDR190314000783676769,DDR190314000984659096,73005949215,HH,Household,U,RD05,,98 Consolidated Progressive Street,,,Dean Village,NV9 2EW,-88.1298,-32.6606,W46554910,N73736237,N46338600,W96660291,N68305562,5,2,HH_LF2R2W,,,
DDR190314000582609225,DDR190314000970598943,12809607997,HH,Household,U,RD02,,169 Viagra Liberia Street,,,Shipped Town,RJ7 5NZ,78.2254,167.2443,N99526621,W65446780,E66460208,N77835468,N10449648,5,5,HH_LF2R2W,,,
DDR190314000536147279,DDR190314000202694856,74960453764,HH,Household,U,RD04,,245 Adopt Tablet Alley,,,Unwrap Hamlet,XH3 7ON,178.5625,148.5993,N51687266,E87147907,N80509830,E35621634,W11789239,2,1,HH_LF2R2W,,,
DDR190314000385132910,DDR190314000652134774,84314414120,HH,Household,U,RD03,,337 Statutory Version Lane,,,Affair City,AO8 8ZI,-18.4381,123.4512,N34633061,W12850041,E99011825,W10093694,E40484601,5,1,HH_LF2R2W,,,
DDR190314000853486571,DDR190314000225086160,21330820393,HH,Household,U,RD03,,800 Flag Papua Passage,,,Hist Village,UZ7 4KE,167.5554,88.9019,N84178462,E51036094,N44723212,W50861505,E72672656,4,2,HH_LF2R2W,,,
DDR190314000473488419,DDR190314000492861787,48167005635,HH,Household,U,RD04,,755 Pubs Discussing Way,,,Workflow Village,GJ6 6OB,-21.8893,-98.4948,E86032791,N93490924,N14332263,W61238848,E69336469,2,3,HH_LF2R2W,,,
DDR190314000845878701,DDR190314000456978598,39115091055,HH,Household,U,RD04,,117 Academic Pursuit Road,,,Missile Village,PU9 9JH,107.5898,90.2723,E19219749,N91189569,N18508027,W62536898,W17075376,2,5,HH_LF2R2W,,,
DDR190314000280158329,DDR190314000888453668,39532364931,HH,Household,U,RD03,,537 Collected Nextel Road,,,Quite Village,TJ4 6EP,-39.3959,-20.4889,N33825828,N60848464,E32331888,E17423003,N27045997,1,2,HH_LF2R2W,,,
DDR190314000635127651,DDR190314000831511054,75557220450,HH,Household,U,RD06,,400 Productive Bands Street,,,Shown Town,TG5 7UR,124.6565,3.2511,W80054281,E30148960,W87570957,W79061298,E82373621,1,3,HH_LF2R2W,,,
DDR190314000204944196,DDR190314000797533240,70235678870,HH,Household,U,RD05,,551 Peaceful Thumbs Street,,,Johns Village,EO3 9DK,110.3190,-174.4431,W19681860,W96989129,E63857308,W78991995,E80027210,1,1,HH_LF2R2W,,,
DDR190314000149082096,DDR190314000925318018,77269583148,HH,Household,U,RD06,,447 Contained Reasoning Avenue,,,Means Hamlet,ME6 4PZ,142.8053,-99.9144,E84585539,N50356767,E91077485,W62012024,N23118154,5,4,HH_LF2R2W,,,
DDR190314000519658381,DDR190314000417899652,43047136430,HH,Household,U,RD04,,308 Pants Korea Road,,,Basketball Hamlet,GF1 5VU,-119.9464,-4.5203,W24415841,N18131329,W45711592,N27733188,E27767451,5,1,HH_LF2R2W,,,
DDR190314000732121508,DDR190314000173882469,23196545998,HH,Household,U,RD03,,137 Jones Mpeg Road,,,Tragedy City,VN9 7DW,-146.9876,-134.4369,W81428133,N76358021,W47983144,N46685970,E76810410,2,1,HH_LF2R2W,,,
DDR190314000873431102,DDR190314000135553686,41887880183,HH,Household,U,RD05,,66 Panic Looked Road,,,Correspondence Town,HX7 8JL,-163.3564,109.2023,N57909784,E14507243,W30042433,N20115163,N55921846,5,4,HH_LF2R2W,,,
DDR190314000518213484,DDR190314000516090059,73640133191,HH,Household,U,RD03,,333 Denied Lamps Street,,,Describing City,UF9 5HR,38.6065,19.3893,W58321173,N50514991,N65929026,W61326142,N21495955,3,4,HH_LF2R2W,,,
DDR190314000979529569,DDR190314000211768276,32825901624,HH,Household,U,RD02,,759 Boulevard Dispatched Passage,,,Outsourcing Hamlet,TQ3 4EZ,68.9614,-44.8355,E67665260,W66286139,E83125608,E65881070,W55012210,3,4,HH_LF2R2W,,,
DDR190314000112109715,DDR190314000611125511,30810332316,HH,Household,U,RD04,,282 Aerospace Defendant Lane,,,Lawn Town,KT2 9VG,-105.6665,77.6393,E16327808,W85500140,E41184583,W68852357,N34239564,2,2,HH_LF2R2W,,,
DDR190314000967306730,DDR190314000373205924,86296161649,HH,Household,U,RD02,,116 Occupations Disclaimer Passage,,,Sagem Town,QH8 2XP,81.9950,-163.7252,N29155261,E25499332,W20615207,E42186679,W52686566,1,3,HH_LF2R2W,,,
DDR190314000622357817,DDR190314000350665237,17246924839,HH,Household,U,RD05,,352 Correlation Marble Way,,,Tripadvisor Village,KO6 1FL,56.8227,25.2544,N74521068,W83666336,W39558548,E40907602,N61909199,2,3,HH_LF2R2W,,,
DDR190314000406210709,DDR190314000625624761,48998121273,HH,Household,U,RD05,,233 Colored Main Street,,,Hypothetical Town,QA7 1GJ,64.6094,118.9138,W51665565,W82038170,W38327061,W85807654,W31432298,2,5,HH_LF2R2W,,,
DDR190314000757255477,DDR190314000130654283,72528941352,HH,Household,U,RD04,,297 Pamela Upskirts Road,,,Endif City,XE2 8IM,119.2190,-66.1744,N64599012,E31290398,E82514994,W33442551,E31753322,1,2,HH_LF2R2W,,,
DDR190314000456307997,DDR190314000420010807,31938321235,HH,Household,U,RD06,,81 Subcommittee Laos Passage,,,Consortium Town,ZQ1 8AU,-23.5142,-150.2478,N72440846,N71242710,E17194539,N38915305,W18019360,2,2,HH_LF2R2W,,,
DDR190314000935693870,DDR190314000954588875,97853788165,HH,Household,U,RD06,,850 Attractions Efficiently Street,,,Though Hamlet,ZW9 3PN,-139.9521,70.5658,W39415383,W84188201,N65435405,E87623434,W44763289,3,4,HH_LF2R2W,,,
DDR190314000928705950,DDR190314000888609238,38365594247,HH,Household,U,RD03,,816 Toddler Revolution Passage,,,Living Hamlet,DF8 4OQ,-99.8235,122.5005,E26829202,E40355924,W70563881,E27729619,N84498216,5,2,HH_LF2R2W,,,
DDR190314000522571908,DDR190314000244327891,90254412557,HH,Household,U,RD03,,226 Walks Nutritional Street,,,Decorating Hamlet,YK8 2PE,63.7069,37.5432,E12398820,E10687897,N47671066,W97365253,E71646552,1,5,HH_LF2R2W,,,
DDR190314000226511632,DDR190314000122346115,69649039039,HH,Household,U,RD06,,6 Macintosh Films Lane,,,Oklahoma Town,GO4 7AV,65.8219,-153.4946,E55288752,N80875986,N98657930,W82212978,W70794832,1,4,HH_LF2R2W,,,
DDR190314000287777610,DDR190314000520631612,85400626059,HH,Household,U,RD02,,698 Holdem Device Lane,,,Stat Town,PO1 1SO,-141.1273,-18.2802,N66001294,N67829980,W38265915,W56073225,E87978465,2,2,HH_LF2R2W,,,
DDR190314000186044400,DDR190314000366908940,45113019148,HH,Household,U,RD04,,891 Milton Concerns Passage,,,Trouble Hamlet,BP2 7UG,-72.5604,-129.3560,W78232899,N43582364,N40899904,E33905489,W31611071,4,5,HH_LF2R2W,,,
DDR190314000638852045,DDR190314000849784932,19135693467,HH,Household,U,RD06,,61 Hampshire Pike Street,,,Fucked City,AY3 6HP,40.6676,-158.4227,E66360178,E18796596,W96907622,W89966890,E30662293,3,5,HH_LF2R2W,,,
DDR190314000833358713,DDR190314000281238864,49425382449,HH,Household,U,RD04,,469 Watershed Estimate Lane,,,Commit Hamlet,BP1 8EQ,39.7983,-8.4701,N91572212,N92381459,W10214951,E38792522,E61337876,1,2,HH_LF2R2W,,,
DDR190314000161924418,DDR190314000879484463,74042555210,HH,Household,U,RD06,,590 Liquid Tones Way,,,Onion Village,FK5 2KI,-82.7404,-173.9480,N69245656,W17989227,N88723698,N30773800,N48094625,5,3,HH_LF2R2W,,,
DDR190314000265859705,DDR190314000644035327,41289309643,HH,Household,U,RD02,,22 Womens Scientific Alley,,,Cookbook Hamlet,HT1 7KT,142.7666,24.4943,N96611939,E72865766,E78214915,E31958185,N79322897,3,5,HH_LF2R2W,,,
DDR190314000560746998,DDR190314000460806297,36289704734,HH,Household,U,RD06,,213 Quantity Maldives Way,,,Strongly City,HY9 4GN,-108.8675,-23.4803,N92376116,N85529861,W39389485,N66663015,N26735005,5,2,HH_LF2R2W,,,
DDR190314000162336328,DDR190314000648419498,17516815769,HH,Household,U,RD03,,802 Architect Chose Way,,,Manufacturing Hamlet,PJ3 4VI,-151.1100,35.8153,N36747368,E83751246,E81045304,N70118656,N50100592,1,3,HH_LF2R2W,,,
DDR190314000590406503,DDR190314000909144208,68298870521,HH,Household,U,RD04,,495 Watershed Gothic Alley,,,Several Town,YB2 8WV,24.7029,-98.5867,W70716688,W96186220,W89547732,W20414464,N57298252,5,2,HH_LF2R2W,,,
DDR190314000393313356,DDR190314000924335318,32434759181,HH,Household,U,RD05,,409 Dates Disposition Street,,,Times Hamlet,TN6 6ZV,-134.8208,-4.6184,N35546152,N26977076,N16416585,N87532033,N39580388,3,4,HH_LF2R2W,,,
DDR190314000561574555,DDR190314000803229477,28255820964,HH,Household,U,RD06,,795 Suppose Canberra Alley,,,Ordinance Hamlet,DW7 7TX,-123.3186,-176.1444,N79007380,N24832205,W45342395,W44279321,E25656602,4,5,HH_LF2R2W,,,
DDR190314000642893884,DDR190314000935050161,77931252122,HH,Household,U,RD04,,201 Painting Nudist Alley,,,Slut City,LR8 8GM,-164.7741,-110.1403,N43021926,N99581828,N26648273,E99776568,N74951076,1,5,HH_LF2R2W,,,
DDR190314000931493094,DDR190314000129673514,15077297515,HH,Household,U,RD06,,41 Carried Compliant Street,,,Selective Town,ZI4 5WO,163.5843,149.4084,N13066611,W74695059,E57519422,W39245668,W91922059,2,2,HH_LF2R2W,,,
DDR190314000276923646,DDR190314000341650029,78455415130,HH,Household,U,RD02,,11 Chubby Resulted Road,,,Contrary Village,CU3 6RS,57.4795,109.8347,W24498850,W91632647,N19657257,N52819648,N88333080,4,1,HH_LF2R2W,,,
DDR190314000591905430,DDR190314000840635397,84351650859,HH,Household,U,RD04,,160 Thanksgiving Colonial Lane,,,Minister Hamlet,US7 2GE,-115.5733,-49.6131,N45916858,W83762517,N17166581,W88266495,N70172011,1,3,HH_LF2R2W,,,
DDR190314000176080497,DDR190314000788669063,77087892220,HH,Household,U,RD05,,392 Bacterial Asylum Road,,,Kilometers Town,IO5 3WY,-147.1758,57.7365,E93414093,W35713234,W22424683,N72134224,E86103706,3,1,HH_LF2R2W,,,
DDR190314000207691156,DDR190314000470757632,33947644714,HH,Household,U,RD03,,518 Descriptions Failed Road,,,Roles Town,HJ7 7QV,-10.7774,118.5664,N82075748,E84655932,W66559982,E92204286,N17698381,1,3,HH_LF2R2W,,,
DDR190314000680925915,DDR190314000629911905,99829989322,HH,Household,U,RD02,,630 Scenic Actually Lane,,,Front Hamlet,ZO3 6AB,122.5379,-50.7661,W95928551,W14357064,N92829989,N65478991,W29952722,5,1,HH_LF2R2W,,,
DDR190314000995836110,DDR190314000282280663,83411524327,HH,Household,U,RD02,,576 Arrived Olive Passage,,,Complexity City,HQ3 6OT,127.9249,-107.8878,N54415688,E84583386,E32610521,N97069349,W11961780,3,3,HH_LF2R2W,,,
DDR190314000611149830,DDR190314000840601697,58790590757,HH,Household,U,RD04,,889 Lake Workers Passage,,,Muze Village,DW7 5UM,166.6941,-172.1974,E37755979,N53336126,E95999226,E90771230,E80488753,1,1,HH_LF2R2W,,,
DDR190314000770314093,DDR190314000435934711,74285071560,HH,Household,U,RD03,,107 Largest Combinations Alley,,,Spoken Village,NG4 2IJ,-51.3276,117.8567,N66469823,N52567264,E68355749,W93311422,E82088285,4,3,HH_LF2R2W,,,
DDR190314000260135247,DDR190314000308341590,50969289522,HH,Household,U,RD03,,28 Participated Finite Lane,,,Micro Town,US1 3RQ,140.6486,158.3364,E50111490,E61190116,E95049742,N41211605,E15307699,5,3,HH_LF2R2W,,,
DDR190314000746883609,DDR190314000824143513,53211966252,HH,Household,U,RD05,,456 Cadillac Dale Road,,,Inter City,WK3 9PZ,-139.7774,176.7730,W53381065,E38979238,E14558890,E86698940,E25960203,5,1,HH_LF2R2W,,,
DDR190314000531457995,DDR190314000213522352,23620911980,HH,Household,U,RD02,,621 Reviewer Powerful Road,,,Filed Hamlet,HA3 5BS,77.6460,53.1330,E12827004,N26804867,E74482074,W20840273,W48785568,2,5,HH_LF2R2W,,,
DDR190314000103602621,DDR190314000263380254,77324011175,HH,Household,U,RD06,,583 Responding Degrees Passage,,,Improve Village,BL3 8HK,114.6227,51.3029,W96193530,W12373396,N40272971,N72192421,E33226690,5,4,HH_LF2R2W,,,
DDR190314000866482111,DDR190314000733080601,86752673885,HH,Household,U,RD04,,122 Andale Cottage Alley,,,Indeed Village,NL6 7XK,-14.9305,48.2883,N10171955,W33178539,W29540356,W86208072,E54444265,2,1,HH_LF2R2W,,,
DDR190314000439274779,DDR190314000381561232,78999384178,HH,Household,U,RD02,,485 Kinds Sticky Street,,,Descriptions Town,DP5 4JI,-97.8677,-166.5440,E34393344,E31105318,W71461226,W85904654,W33264587,5,4,HH_LF2R2W,,,
DDR190314000611628013,DDR190314000719736108,45314934604,HH,Household,U,RD03,,848 Separate Blog Road,,,Accident Town,FQ1 7TF,-101.8361,146.7332,N62664962,W32186233,N89357047,W85162840,W45564660,3,1,HH_LF2R2W,,,
DDR190314000184881955,DDR190314000417216678,58527022767,HH,Household,U,RD06,,859 Incorrect Payday Street,,,Butler City,EA8 9VY,21.7148,152.4710,W29827172,W81072097,N43908797,E60729754,W96319887,2,5,HH_LF2R2W,,,
DDR190314000638917064,DDR190314000924839032,22403023810,HH,Household,U,RD02,,307 Interpreted Lawsuit Street,,,Clearly City,TY4 7MN,-26.6785,-26.7509,E74186027,N48565731,W39298043,W11344519,N41001499,4,5,HH_LF2R2W,,,
DDR190314000620001840,DDR190314000364418091,66848589114,HH,Household,U,RD04,,461 Municipality Speeches Alley,,,Replacement Village,BD4 8NL,130.2924,39.9193,N48126789,W34978909,E18184600,E25948116,E54232442,3,2,HH_LF2R2W,,,
DDR190314000545041597,DDR190314000291745136,66185211538,HH,Household,U,RD03,,678 Sleep Kinda Lane,,,Basis Town,HB7 1AB,-129.6744,124.6601,N29632799,N56892315,N23793929,W86280521,E39993621,3,3,HH_LF2R2W,,,
DDR190314000493825606,DDR190314000951602473,50767969371,HH,Household,U,RD05,,981 Robot Coupled Passage,,,Against Town,CS5 7WL,-151.9810,141.6722,N19911297,N73886298,E73087776,W83394000,N20447708,5,4,HH_LF2R2W,,,
DDR190314000278252589,DDR190314000952414929,78281087099,HH,Household,U,RD02,,593 Mardi Projectors Street,,,Donations Hamlet,ZQ1 5ZX,-77.6193,-77.2982,N63361713,N11861270,N57337495,E69529146,W50470436,2,2,HH_LF2R3AE,,,
DDR190314000255922020,DDR190314000339867556,97892295142,HH,Household,U,RD06,,853 Guided Accessing Lane,,,Stat Town,YD9 1MJ,-79.3235,-51.2220,W53146401,W85600245,E66017353,E34159617,E88919331,5,4,HH_LF2R3AE,,,
DDR190314000753711082,DDR190314000412902509,76294961362,HH,Household,U,RD05,,283 Latter Silk Lane,,,Bias Village,DO6 2SB,-21.1250,160.5975,E74806987,W83290410,W72677337,N37651816,N53927767,5,2,HH_LF2R3AE,,,
DDR190314000716022931,DDR190314000766826776,59913971518,HH,Household,U,RD06,,907 Accessibility Tablet Street,,,Abstract Town,WS6 4ZF,31.8739,-167.8620,N63441592,N88169913,W51940537,N66696455,N75133473,1,5,HH_LF2R3AE,,,
DDR190314000639719311,DDR190314000935341813,63614762867,HH,Household,U,RD05,,853 Playstation Bargains Passage,,,Academics Hamlet,MY7 4UU,-177.5614,22.7141,W35551944,N24534212,W21587557,E22936893,E44966045,3,4,HH_LF2R3AE,,,
DDR190314000239997613,DDR190314000901727045,87659357546,HH,Household,U,RD03,,543 Collection Builders Way,,,Formation Hamlet,NV3 9DM,-139.7108,-31.7762,W84233876,E48124949,E38286715,N66713417,W75310803,3,2,HH_LF2R3AE,,,
DDR190314000979661503,DDR190314000640034613,95551381889,HH,Household,U,RD04,,870 Bacteria Scanned Alley,,,Precious Town,AB3 5PR,100.9121,-6.5083,E35359443,W23858165,N86508443,N56536678,N73725376,5,2,HH_LF2R3AE,,,
DDR190314000342665948,DDR190314000606508666,28605339715,HH,Household,U,RD03,,645 Reaches Asbestos Way,,,Together City,FO1 1FS,160.7646,-43.1385,W36820100,N46516936,W48708358,N97050864,N60327188,2,5,HH_LF2R3AE,,,
DDR190314000977601163,DDR190314000842070817,34148785705,HH,Household,U,RD02,,595 Casual Beaver Road,,,Allowing Town,RL6 7TR,-14.3747,-35.2628,E27403924,N79609111,E84109422,W39706951,N25607612,5,1,HH_LF2R3AE,,,
DDR190314000727815098,DDR190314000245730850,97273199766,HH,Household,U,RD02,,397 Victory Blocked Lane,,,Resource City,YX4 3AH,120.7972,124.5099,W74940218,W53716055,E41310632,E91414648,E27545914,4,5,HH_LF2R3AE,,,
DDR190314000509494017,DDR190314000520019607,84154892776,HH,Household,U,RD03,,932 Cumulative Examining Alley,,,Demanding Village,SH6 8JU,41.6954,160.8299,W11499260,W24032446,E31844419,N10031869,E22141549,5,5,HH_LF2R3AE,,,
DDR190314000621857385,DDR190314000734182593,93236163821,HH,Household,U,RD05,,654 Tech Cocktail Way,,,Predicted Town,BU1 9SH,65.8751,73.3712,N69904532,E27837029,N30182617,N73260959,N55366746,4,1,HH_LF2R3AE,,,
DDR190314000557365652,DDR190314000795791527,93662241449,HH,Household,U,RD02,,395 Cables Platinum Lane,,,Having Town,RH2 6CP,-54.5624,165.7731,W71554656,N23318709,W25059681,E68240308,N56869565,3,1,HH_LF2R3AE,,,
DDR190314000180899693,DDR190314000761749442,64000148777,HH,Household,U,RD03,,738 Retained Israel Way,,,Civilian Village,KM6 4CT,152.3120,-57.8112,N95925970,N35953352,N77174873,N71793390,W38482649,5,2,HH_LF2R3AE,,,
DDR190314000254906025,DDR190314000291382917,21274988575,HH,Household,U,RD03,,61 Finals Payday Passage,,,Contracts City,UU3 9VK,23.3912,57.4514,N37110384,W95134174,E29083810,E46543814,W79229944,1,1,HH_LF2R3AE,,,
DDR190314000645526387,DDR190314000623873731,17352118599,HH,Household,U,RD02,,230 Benefits Sofa Alley,,,Satisfactory City,MA1 7QB,-113.3268,24.1052,W97032428,E99209010,N93866963,E41143076,N26316541,2,1,HH_LF2R3AE,,,
DDR190314000894192974,DDR190314000456005004,55974709593,HH,Household,U,RD05,,473 Pierre Elvis Avenue,,,Dont Town,PM6 6GH,-127.1852,-78.6542,W67642871,E99300679,N55267462,N11073382,E21323392,4,4,HH_LF2R3AE,,,
DDR190314000293986599,DDR190314000550086288,75864052597,HH,Household,U,RD03,,33 Method Opportunity Alley,,,Charms City,OG5 1JO,-155.2980,178.9848,W15398559,W58663377,E24766031,W82475748,E26586077,3,2,HH_LF2R3AE,,,
